episode,epsilon,winner,q_states
10482.0,0.5020801040052003,1.0,24503.0
10483.0,0.5020326016300816,2.0,24503.0
10484.0,0.5019850992549627,2.0,24503.0
10485.0,0.501937596879844,1.0,24504.0
10486.0,0.5018900945047252,2.0,24504.0
10487.0,0.5018425921296065,2.0,24507.0
10488.0,0.5017950897544877,2.0,24507.0
10489.0,0.501747587379369,1.0,24507.0
10490.0,0.5017000850042502,1.0,24507.0
10491.0,0.5016525826291314,2.0,24507.0
10492.0,0.5016050802540126,2.0,24511.0
10493.0,0.5015575778788939,1.0,24513.0
10494.0,0.5015100755037752,1.0,24513.0
10495.0,0.5014625731286565,2.0,24514.0
10496.0,0.5014150707535378,2.0,24514.0
10497.0,0.501367568378419,1.0,24514.0
10498.0,0.5013200660033001,2.0,24517.0
10499.0,0.5012725636281814,1.0,24517.0
10500.0,0.5012250612530627,2.0,24520.0
10501.0,0.5011775588779439,1.0,24522.0
10502.0,0.5011300565028252,2.0,24522.0
10503.0,0.5010825541277064,1.0,24523.0
10504.0,0.5010350517525877,1.0,24523.0
10505.0,0.5009875493774688,1.0,24527.0
10506.0,0.5009400470023501,1.0,24527.0
10507.0,0.5008925446272313,1.0,24527.0
10508.0,0.5008450422521126,1.0,24530.0
10509.0,0.5007975398769938,1.0,24531.0
10510.0,0.5007500375018751,1.0,24531.0
10511.0,0.5007025351267563,2.0,24531.0
10512.0,0.5006550327516376,1.0,24531.0
10513.0,0.5006075303765188,1.0,24532.0
10514.0,0.5005600280014001,1.0,24534.0
10515.0,0.5005125256262813,1.0,24536.0
10516.0,0.5004650232511626,1.0,24536.0
10517.0,0.5004175208760439,1.0,24536.0
10518.0,0.5003700185009251,2.0,24536.0
10519.0,0.5003225161258062,1.0,24536.0
10520.0,0.5002750137506875,2.0,24536.0
10521.0,0.5002275113755688,1.0,24542.0
10522.0,0.50018000900045,2.0,24542.0
10523.0,0.5001325066253313,1.0,24545.0
10524.0,0.5000850042502125,2.0,24551.0
10525.0,0.5000375018750938,2.0,24557.0
10526.0,0.4999899994999749,1.0,24557.0
10527.0,0.49994249712485617,2.0,24557.0
10528.0,0.4998949947497374,1.0,24557.0
10529.0,0.49984749237461873,1.0,24558.0
10530.0,0.4997999899995,1.0,24558.0
10531.0,0.49975248762438124,1.0,24558.0
10532.0,0.4997049852492625,1.0,24558.0
10533.0,0.49965748287414363,1.0,24558.0
10534.0,0.4996099804990249,1.0,24558.0
10535.0,0.49956247812390614,2.0,24559.0
10536.0,0.4995149757487874,1.0,24559.0
10537.0,0.49946747337366865,1.0,24559.0
10538.0,0.49941997099854996,1.0,24563.0
10539.0,0.4993724686234312,2.0,24566.0
10540.0,0.49932496624831235,1.0,24566.0
10541.0,0.4992774638731936,1.0,24566.0
10542.0,0.49922996149807486,1.0,24566.0
10543.0,0.4991824591229561,1.0,24566.0
10544.0,0.49913495674783737,1.0,24566.0
10545.0,0.4990874543727186,2.0,24566.0
10546.0,0.4990399519975999,0.0,24571.0
10547.0,0.49899244962248107,2.0,24573.0
10548.0,0.4989449472473623,1.0,24573.0
10549.0,0.4988974448722436,1.0,24573.0
10550.0,0.49884994249712483,2.0,24573.0
10551.0,0.4988024401220061,1.0,24575.0
10552.0,0.49875493774688734,2.0,24575.0
10553.0,0.4987074353717686,1.0,24578.0
10554.0,0.49865993299664974,1.0,24578.0
10555.0,0.49861243062153104,1.0,24578.0
10556.0,0.4985649282464123,2.0,24581.0
10557.0,0.49851742587129355,1.0,24585.0
10558.0,0.4984699234961748,1.0,24587.0
10559.0,0.49842242112105606,1.0,24589.0
10560.0,0.4983749187459373,1.0,24589.0
10561.0,0.49832741637081845,2.0,24589.0
10562.0,0.4982799139956997,1.0,24589.0
10563.0,0.49823241162058096,1.0,24589.0
10564.0,0.49818490924546227,1.0,24589.0
10565.0,0.4981374068703435,1.0,24589.0
10566.0,0.4980899044952248,1.0,24589.0
10567.0,0.49804240212010603,1.0,24590.0
10568.0,0.4979948997449872,2.0,24590.0
10569.0,0.4979473973698684,2.0,24592.0
10570.0,0.4978998949947497,1.0,24592.0
10571.0,0.49785239261963093,2.0,24593.0
10572.0,0.4978048902445122,1.0,24599.0
10573.0,0.4977573878693935,1.0,24599.0
10574.0,0.49770988549427475,2.0,24600.0
10575.0,0.4976623831191559,1.0,24601.0
10576.0,0.49761488074403715,1.0,24603.0
10577.0,0.4975673783689184,2.0,24603.0
10578.0,0.49751987599379965,2.0,24605.0
10579.0,0.4974723736186809,1.0,24605.0
10580.0,0.49742487124356216,1.0,24605.0
10581.0,0.4973773688684434,1.0,24606.0
10582.0,0.4973298664933246,1.0,24606.0
10583.0,0.49728236411820587,1.0,24606.0
10584.0,0.4972348617430871,2.0,24606.0
10585.0,0.4971873593679684,1.0,24606.0
10586.0,0.4971398569928496,1.0,24606.0
10587.0,0.4970923546177309,2.0,24606.0
10588.0,0.49704485224261213,1.0,24606.0
10589.0,0.4969973498674933,1.0,24606.0
10590.0,0.4969498474923746,1.0,24606.0
10591.0,0.49690234511725584,2.0,24606.0
10592.0,0.4968548427421371,1.0,24606.0
10593.0,0.49680734036701835,1.0,24609.0
10594.0,0.4967598379918996,1.0,24609.0
10595.0,0.49671233561678085,1.0,24616.0
10596.0,0.496664833241662,1.0,24616.0
10597.0,0.49661733086654325,1.0,24617.0
10598.0,0.4965698284914245,2.0,24617.0
10599.0,0.4965223261163058,2.0,24619.0
10600.0,0.49647482374118707,1.0,24619.0
10601.0,0.4964273213660683,1.0,24619.0
10602.0,0.4963798189909496,1.0,24619.0
10603.0,0.4963323166158307,1.0,24619.0
10604.0,0.49628481424071197,2.0,24619.0
10605.0,0.4962373118655932,1.0,24619.0
10606.0,0.4961898094904745,2.0,24620.0
10607.0,0.49614230711535573,2.0,24620.0
10608.0,0.49609480474023704,1.0,24620.0
10609.0,0.4960473023651183,1.0,24620.0
10610.0,0.49599979998999943,1.0,24620.0
10611.0,0.4959522976148807,2.0,24620.0
10612.0,0.49590479523976194,1.0,24620.0
10613.0,0.4958572928646432,2.0,24620.0
10614.0,0.49580979048952445,1.0,24625.0
10615.0,0.4957622881144057,1.0,24630.0
10616.0,0.49571478573928696,1.0,24631.0
10617.0,0.49566728336416815,2.0,24632.0
10618.0,0.4956197809890494,2.0,24632.0
10619.0,0.49557227861393066,1.0,24632.0
10620.0,0.4955247762388119,1.0,24632.0
10621.0,0.49547727386369317,2.0,24638.0
10622.0,0.4954297714885744,1.0,24642.0
10623.0,0.4953822691134557,2.0,24642.0
10624.0,0.4953347667383368,1.0,24642.0
10625.0,0.4952872643632181,1.0,24642.0
10626.0,0.4952397619880994,2.0,24642.0
10627.0,0.49519225961298063,2.0,24644.0
10628.0,0.4951447572378619,1.0,24645.0
10629.0,0.49509725486274314,2.0,24645.0
10630.0,0.4950497524876244,1.0,24645.0
10631.0,0.49500225011250554,2.0,24646.0
10632.0,0.4949547477373868,1.0,24646.0
10633.0,0.49490724536226804,2.0,24646.0
10634.0,0.49485974298714935,1.0,24646.0
10635.0,0.4948122406120306,1.0,24648.0
10636.0,0.49476473823691186,2.0,24648.0
10637.0,0.4947172358617931,1.0,24648.0
10638.0,0.49466973348667426,1.0,24648.0
10639.0,0.4946222311115555,1.0,24648.0
10640.0,0.49457472873643676,1.0,24648.0
10641.0,0.494527226361318,1.0,24648.0
10642.0,0.49447972398619927,1.0,24648.0
10643.0,0.4944322216110806,1.0,24648.0
10644.0,0.49438471923596183,2.0,24648.0
10645.0,0.494337216860843,2.0,24652.0
10646.0,0.49428971448572423,2.0,24652.0
10647.0,0.4942422121106055,1.0,24653.0
10648.0,0.49419470973548674,2.0,24654.0
10649.0,0.494147207360368,2.0,24657.0
10650.0,0.49409970498524924,1.0,24657.0
10651.0,0.4940522026101305,1.0,24657.0
10652.0,0.4940047002350117,1.0,24658.0
10653.0,0.49395719785989295,1.0,24658.0
10654.0,0.4939096954847742,1.0,24658.0
10655.0,0.49386219310965546,1.0,24661.0
10656.0,0.4938146907345367,1.0,24661.0
10657.0,0.49376718835941796,1.0,24661.0
10658.0,0.4937196859842992,2.0,24661.0
10659.0,0.49367218360918036,2.0,24661.0
10660.0,0.49362468123406167,1.0,24661.0
10661.0,0.4935771788589429,2.0,24661.0
10662.0,0.4935296764838242,1.0,24662.0
10663.0,0.49348217410870543,2.0,24664.0
10664.0,0.4934346717335867,2.0,24664.0
10665.0,0.49338716935846794,2.0,24669.0
10666.0,0.4933396669833491,1.0,24669.0
10667.0,0.49329216460823033,1.0,24669.0
10668.0,0.4932446622331116,1.0,24673.0
10669.0,0.4931971598579929,1.0,24673.0
10670.0,0.49314965748287415,1.0,24673.0
10671.0,0.4931021551077554,2.0,24676.0
10672.0,0.49305465273263666,1.0,24676.0
10673.0,0.4930071503575178,2.0,24678.0
10674.0,0.49295964798239905,1.0,24679.0
10675.0,0.4929121456072803,1.0,24679.0
10676.0,0.49286464323216156,1.0,24679.0
10677.0,0.4928171408570428,1.0,24679.0
10678.0,0.4927696384819241,2.0,24681.0
10679.0,0.4927221361068054,1.0,24681.0
10680.0,0.4926746337316865,1.0,24681.0
10681.0,0.49262713135656777,1.0,24684.0
10682.0,0.492579628981449,1.0,24688.0
10683.0,0.4925321266063303,1.0,24688.0
10684.0,0.49248462423121153,2.0,24688.0
10685.0,0.4924371218560928,2.0,24688.0
10686.0,0.49238961948097404,1.0,24688.0
10687.0,0.49234211710585524,1.0,24694.0
10688.0,0.4922946147307365,2.0,24698.0
10689.0,0.49224711235561774,1.0,24702.0
10690.0,0.492199609980499,1.0,24704.0
10691.0,0.49215210760538025,2.0,24704.0
10692.0,0.4921046052302615,1.0,24704.0
10693.0,0.49205710285514276,1.0,24706.0
10694.0,0.4920096004800239,2.0,24706.0
10695.0,0.4919620981049052,1.0,24706.0
10696.0,0.49191459572978646,1.0,24706.0
10697.0,0.4918670933546677,2.0,24706.0
10698.0,0.49181959097954897,1.0,24706.0
10699.0,0.4917720886044302,2.0,24711.0
10700.0,0.4917245862293115,2.0,24711.0
10701.0,0.4916770838541926,2.0,24715.0
10702.0,0.4916295814790739,1.0,24715.0
10703.0,0.4915820791039551,1.0,24715.0
10704.0,0.49153457672883644,2.0,24719.0
10705.0,0.4914870743537177,1.0,24720.0
10706.0,0.49143957197859894,1.0,24720.0
10707.0,0.4913920696034802,1.0,24720.0
10708.0,0.49134456722836134,2.0,24724.0
10709.0,0.4912970648532426,1.0,24727.0
10710.0,0.49124956247812385,2.0,24727.0
10711.0,0.4912020601030051,1.0,24728.0
10712.0,0.49115455772788635,1.0,24728.0
10713.0,0.49110705535276766,1.0,24728.0
10714.0,0.4910595529776489,1.0,24728.0
10715.0,0.49101205060253006,2.0,24729.0
10716.0,0.4909645482274113,2.0,24732.0
10717.0,0.49091704585229257,2.0,24732.0
10718.0,0.4908695434771738,1.0,24738.0
10719.0,0.4908220411020551,2.0,24740.0
10720.0,0.4907745387269363,1.0,24740.0
10721.0,0.4907270363518176,2.0,24740.0
10722.0,0.4906795339766988,1.0,24740.0
10723.0,0.49063203160158003,2.0,24740.0
10724.0,0.4905845292264613,2.0,24740.0
10725.0,0.49053702685134254,1.0,24742.0
10726.0,0.4904895244762238,1.0,24742.0
10727.0,0.49044202210110505,1.0,24742.0
10728.0,0.4903945197259863,2.0,24742.0
10729.0,0.49034701735086744,2.0,24742.0
10730.0,0.49029951497574875,1.0,24742.0
10731.0,0.49025201260063,1.0,24742.0
10732.0,0.49020451022551126,2.0,24742.0
10733.0,0.4901570078503925,1.0,24742.0
10734.0,0.49010950547527377,1.0,24742.0
10735.0,0.490062003100155,2.0,24749.0
10736.0,0.49001450072503616,2.0,24751.0
10737.0,0.4899669983499174,2.0,24751.0
10738.0,0.48991949597479867,2.0,24751.0
10739.0,0.48987199359968,1.0,24751.0
10740.0,0.48982449122456123,2.0,24756.0
10741.0,0.4897769888494425,2.0,24756.0
10742.0,0.48972948647432374,1.0,24756.0
10743.0,0.4896819840992049,1.0,24756.0
10744.0,0.48963448172408613,2.0,24763.0
10745.0,0.4895869793489674,1.0,24763.0
10746.0,0.48953947697384864,2.0,24768.0
10747.0,0.4894919745987299,2.0,24774.0
10748.0,0.4894444722236112,2.0,24774.0
10749.0,0.48939696984849246,2.0,24774.0
10750.0,0.4893494674733736,1.0,24774.0
10751.0,0.48930196509825485,2.0,24779.0
10752.0,0.4892544627231361,1.0,24781.0
10753.0,0.48920696034801736,1.0,24785.0
10754.0,0.4891594579728986,1.0,24789.0
10755.0,0.48911195559777987,2.0,24789.0
10756.0,0.4890644532226611,1.0,24789.0
10757.0,0.4890169508475423,2.0,24793.0
10758.0,0.4889694484724236,1.0,24793.0
10759.0,0.4889219460973048,1.0,24793.0
10760.0,0.4888744437221861,2.0,24793.0
10761.0,0.48882694134706733,1.0,24793.0
10762.0,0.4887794389719486,1.0,24793.0
10763.0,0.48873193659682984,1.0,24793.0
10764.0,0.488684434221711,2.0,24793.0
10765.0,0.4886369318465923,1.0,24793.0
10766.0,0.48858942947147355,1.0,24793.0
10767.0,0.4885419270963548,1.0,24794.0
10768.0,0.48849442472123605,2.0,24796.0
10769.0,0.4884469223461173,1.0,24800.0
10770.0,0.48839941997099856,2.0,24807.0
10771.0,0.4883519175958797,2.0,24807.0
10772.0,0.48830441522076096,1.0,24811.0
10773.0,0.4882569128456422,1.0,24811.0
10774.0,0.4882094104705235,1.0,24811.0
10775.0,0.4881619080954048,2.0,24811.0
10776.0,0.488114405720286,1.0,24811.0
10777.0,0.4880669033451673,2.0,24811.0
10778.0,0.4880194009700484,2.0,24813.0
10779.0,0.4879718985949297,2.0,24813.0
10780.0,0.48792439621981093,1.0,24813.0
10781.0,0.4878768938446922,2.0,24813.0
10782.0,0.48782939146957344,2.0,24814.0
10783.0,0.48778188909445475,2.0,24814.0
10784.0,0.487734386719336,1.0,24814.0
10785.0,0.48768688434421714,2.0,24814.0
10786.0,0.4876393819690984,1.0,24815.0
10787.0,0.48759187959397965,1.0,24815.0
10788.0,0.4875443772188609,1.0,24815.0
10789.0,0.48749687484374216,1.0,24816.0
10790.0,0.4874493724686234,1.0,24816.0
10791.0,0.48740187009350466,2.0,24819.0
10792.0,0.48735436771838586,2.0,24822.0
10793.0,0.4873068653432671,1.0,24823.0
10794.0,0.48725936296814837,2.0,24823.0
10795.0,0.4872118605930296,1.0,24823.0
10796.0,0.4871643582179109,1.0,24823.0
10797.0,0.48711685584279213,1.0,24824.0
10798.0,0.4870693534676734,1.0,24824.0
10799.0,0.4870218510925545,1.0,24825.0
10800.0,0.48697434871743583,1.0,24825.0
10801.0,0.4869268463423171,2.0,24828.0
10802.0,0.48687934396719834,1.0,24829.0
10803.0,0.4868318415920796,1.0,24829.0
10804.0,0.48678433921696085,1.0,24829.0
10805.0,0.4867368368418421,1.0,24829.0
10806.0,0.48668933446672324,2.0,24829.0
10807.0,0.4866418320916045,2.0,24832.0
10808.0,0.48659432971648575,0.0,24833.0
10809.0,0.48654682734136706,1.0,24833.0
10810.0,0.4864993249662483,1.0,24833.0
10811.0,0.48645182259112957,1.0,24833.0
10812.0,0.4864043202160108,1.0,24833.0
10813.0,0.48635681784089196,2.0,24833.0
10814.0,0.4863093154657732,2.0,24834.0
10815.0,0.48626181309065447,2.0,24841.0
10816.0,0.4862143107155357,1.0,24842.0
10817.0,0.486166808340417,1.0,24842.0
10818.0,0.4861193059652983,1.0,24842.0
10819.0,0.48607180359017954,2.0,24842.0
10820.0,0.4860243012150607,1.0,24842.0
10821.0,0.48597679883994194,2.0,24842.0
10822.0,0.4859292964648232,1.0,24849.0
10823.0,0.48588179408970444,1.0,24849.0
10824.0,0.4858342917145857,1.0,24849.0
10825.0,0.48578678933946695,1.0,24849.0
10826.0,0.4857392869643482,1.0,24849.0
10827.0,0.4856917845892294,2.0,24849.0
10828.0,0.48564428221411066,1.0,24849.0
10829.0,0.4855967798389919,1.0,24856.0
10830.0,0.48554927746387316,2.0,24856.0
10831.0,0.4855017750887544,1.0,24856.0
10832.0,0.48545427271363567,1.0,24856.0
10833.0,0.4854067703385169,1.0,24858.0
10834.0,0.48535926796339807,2.0,24860.0
10835.0,0.4853117655882794,2.0,24860.0
10836.0,0.48526426321316063,1.0,24862.0
10837.0,0.4852167608380419,1.0,24862.0
10838.0,0.48516925846292314,1.0,24862.0
10839.0,0.4851217560878044,1.0,24862.0
10840.0,0.48507425371268564,1.0,24868.0
10841.0,0.4850267513375668,2.0,24870.0
10842.0,0.48497924896244804,1.0,24870.0
10843.0,0.4849317465873293,2.0,24873.0
10844.0,0.4848842442122106,1.0,24877.0
10845.0,0.48483674183709186,2.0,24877.0
10846.0,0.4847892394619731,1.0,24877.0
10847.0,0.48474173708685436,1.0,24878.0
10848.0,0.4846942347117355,2.0,24878.0
10849.0,0.48464673233661676,2.0,24878.0
10850.0,0.484599229961498,1.0,24878.0
10851.0,0.48455172758637927,1.0,24880.0
10852.0,0.4845042252112605,1.0,24883.0
10853.0,0.48445672283614183,1.0,24883.0
10854.0,0.4844092204610231,2.0,24884.0
10855.0,0.4843617180859042,1.0,24886.0
10856.0,0.4843142157107855,1.0,24887.0
10857.0,0.48426671333566673,2.0,24888.0
10858.0,0.484219210960548,2.0,24888.0
10859.0,0.48417170858542924,2.0,24888.0
10860.0,0.4841242062103105,1.0,24888.0
10861.0,0.48407670383519175,2.0,24891.0
10862.0,0.48402920146007294,2.0,24891.0
10863.0,0.4839816990849542,1.0,24892.0
10864.0,0.48393419670983545,2.0,24893.0
10865.0,0.4838866943347167,1.0,24895.0
10866.0,0.48383919195959796,1.0,24898.0
10867.0,0.4837916895844792,1.0,24903.0
10868.0,0.48374418720936047,2.0,24904.0
10869.0,0.4836966848342416,1.0,24904.0
10870.0,0.4836491824591229,1.0,24904.0
10871.0,0.48360168008400417,2.0,24904.0
10872.0,0.4835541777088854,1.0,24904.0
10873.0,0.4835066753337667,2.0,24904.0
10874.0,0.48345917295864793,1.0,24904.0
10875.0,0.4834116705835292,1.0,24904.0
10876.0,0.4833641682084103,2.0,24904.0
10877.0,0.4833166658332916,1.0,24904.0
10878.0,0.48326916345817283,1.0,24904.0
10879.0,0.48322166108305414,1.0,24904.0
10880.0,0.4831741587079354,1.0,24904.0
10881.0,0.48312665633281665,1.0,24909.0
10882.0,0.4830791539576979,1.0,24909.0
10883.0,0.48303165158257905,2.0,24909.0
10884.0,0.4829841492074603,2.0,24909.0
10885.0,0.48293664683234155,1.0,24909.0
10886.0,0.4828891444572228,2.0,24909.0
10887.0,0.48284164208210406,1.0,24909.0
10888.0,0.48279413970698537,1.0,24909.0
10889.0,0.4827466373318666,1.0,24909.0
10890.0,0.48269913495674777,1.0,24916.0
10891.0,0.482651632581629,2.0,24918.0
10892.0,0.4826041302065103,2.0,24918.0
10893.0,0.4825566278313915,2.0,24918.0
10894.0,0.4825091254562728,1.0,24918.0
10895.0,0.48246162308115403,2.0,24918.0
10896.0,0.4824141207060353,1.0,24918.0
10897.0,0.4823666183309165,2.0,24919.0
10898.0,0.48231911595579774,1.0,24919.0
10899.0,0.482271613580679,2.0,24919.0
10900.0,0.48222411120556025,2.0,24920.0
10901.0,0.4821766088304415,2.0,24922.0
10902.0,0.48212910645532275,2.0,24923.0
10903.0,0.482081604080204,1.0,24923.0
10904.0,0.48203410170508515,1.0,24923.0
10905.0,0.48198659932996646,1.0,24923.0
10906.0,0.4819390969548477,1.0,24926.0
10907.0,0.48189159457972897,2.0,24927.0
10908.0,0.4818440922046102,1.0,24928.0
10909.0,0.4817965898294915,2.0,24928.0
10910.0,0.4817490874543727,1.0,24928.0
10911.0,0.48170158507925387,1.0,24928.0
10912.0,0.4816540827041351,1.0,24928.0
10913.0,0.4816065803290164,1.0,24928.0
10914.0,0.4815590779538977,1.0,24928.0
10915.0,0.48151157557877894,1.0,24928.0
10916.0,0.4814640732036602,1.0,24928.0
10917.0,0.48141657082854145,2.0,24930.0
10918.0,0.4813690684534226,1.0,24930.0
10919.0,0.48132156607830384,2.0,24932.0
10920.0,0.4812740637031851,1.0,24932.0
10921.0,0.48122656132806635,1.0,24932.0
10922.0,0.4811790589529476,1.0,24932.0
10923.0,0.4811315565778289,2.0,24932.0
10924.0,0.48108405420271017,1.0,24932.0
10925.0,0.4810365518275913,1.0,24936.0
10926.0,0.48098904945247256,2.0,24940.0
10927.0,0.4809415470773538,2.0,24943.0
10928.0,0.48089404470223507,2.0,24943.0
10929.0,0.4808465423271163,1.0,24943.0
10930.0,0.4807990399519976,2.0,24943.0
10931.0,0.48075153757687883,1.0,24943.0
10932.0,0.48070403520176,1.0,24943.0
10933.0,0.4806565328266413,1.0,24943.0
10934.0,0.48060903045152253,1.0,24943.0
10935.0,0.4805615280764038,1.0,24944.0
10936.0,0.48051402570128504,2.0,24947.0
10937.0,0.4804665233261663,1.0,24947.0
10938.0,0.48041902095104755,2.0,24950.0
10939.0,0.4803715185759287,2.0,24950.0
10940.0,0.48032401620081,2.0,24950.0
10941.0,0.48027651382569125,2.0,24950.0
10942.0,0.4802290114505725,1.0,24950.0
10943.0,0.48018150907545376,1.0,24950.0
10944.0,0.480134006700335,2.0,24953.0
10945.0,0.48008650432521627,1.0,24953.0
10946.0,0.4800390019500974,2.0,24953.0
10947.0,0.47999149957497866,1.0,24953.0
10948.0,0.4799439971998599,1.0,24953.0
10949.0,0.4798964948247412,1.0,24953.0
10950.0,0.4798489924496225,2.0,24953.0
10951.0,0.47980149007450373,1.0,24953.0
10952.0,0.479753987699385,2.0,24953.0
10953.0,0.47970648532426613,1.0,24956.0
10954.0,0.4796589829491474,2.0,24957.0
10955.0,0.47961148057402864,1.0,24957.0
10956.0,0.4795639781989099,1.0,24960.0
10957.0,0.47951647582379114,1.0,24961.0
10958.0,0.47946897344867245,2.0,24967.0
10959.0,0.4794214710735537,1.0,24974.0
10960.0,0.47937396869843485,1.0,24974.0
10961.0,0.4793264663233161,1.0,24974.0
10962.0,0.47927896394819736,1.0,24974.0
10963.0,0.4792314615730786,1.0,24982.0
10964.0,0.47918395919795986,2.0,24982.0
10965.0,0.4791364568228411,2.0,24982.0
10966.0,0.47908895444772237,1.0,24982.0
10967.0,0.47904145207260357,1.0,24982.0
10968.0,0.4789939496974848,1.0,24982.0
10969.0,0.4789464473223661,1.0,24982.0
10970.0,0.47889894494724733,2.0,24982.0
10971.0,0.4788514425721286,1.0,24984.0
10972.0,0.47880394019700984,1.0,24985.0
10973.0,0.4787564378218911,2.0,24985.0
10974.0,0.47870893544677223,2.0,24987.0
10975.0,0.47866143307165354,2.0,24987.0
10976.0,0.4786139306965348,1.0,24988.0
10977.0,0.47856642832141605,2.0,24989.0
10978.0,0.4785189259462973,1.0,24989.0
10979.0,0.47847142357117856,1.0,24989.0
10980.0,0.4784239211960598,2.0,24989.0
10981.0,0.47837641882094095,1.0,24989.0
10982.0,0.4783289164458222,1.0,24989.0
10983.0,0.47828141407070346,1.0,24990.0
10984.0,0.47823391169558477,1.0,24990.0
10985.0,0.478186409320466,2.0,24997.0
10986.0,0.4781389069453473,2.0,24997.0
10987.0,0.47809140457022853,1.0,25002.0
10988.0,0.47804390219510967,1.0,25002.0
10989.0,0.4779963998199909,1.0,25003.0
10990.0,0.4779488974448722,2.0,25003.0
10991.0,0.47790139506975343,1.0,25003.0
10992.0,0.4778538926946347,2.0,25003.0
10993.0,0.477806390319516,1.0,25003.0
10994.0,0.47775888794439725,1.0,25005.0
10995.0,0.4777113855692784,2.0,25007.0
10996.0,0.47766388319415964,2.0,25007.0
10997.0,0.4776163808190409,1.0,25007.0
10998.0,0.47756887844392215,1.0,25007.0
10999.0,0.4775213760688034,2.0,25007.0
11000.0,0.47747387369368466,1.0,25007.0
11001.0,0.4774263713185659,1.0,25007.0
11002.0,0.4773788689434471,1.0,25013.0
11003.0,0.47733136656832836,2.0,25013.0
11004.0,0.4772838641932096,1.0,25013.0
11005.0,0.47723636181809087,1.0,25013.0
11006.0,0.4771888594429721,1.0,25013.0
11007.0,0.4771413570678534,1.0,25013.0
11008.0,0.47709385469273463,1.0,25013.0
11009.0,0.4770463523176158,1.0,25013.0
11010.0,0.4769988499424971,2.0,25013.0
11011.0,0.47695134756737834,1.0,25013.0
11012.0,0.4769038451922596,1.0,25013.0
11013.0,0.47685634281714084,1.0,25013.0
11014.0,0.4768088404420221,1.0,25016.0
11015.0,0.47676133806690335,2.0,25017.0
11016.0,0.4767138356917845,1.0,25017.0
11017.0,0.47666633331666575,2.0,25017.0
11018.0,0.476618830941547,1.0,25017.0
11019.0,0.4765713285664283,2.0,25018.0
11020.0,0.47652382619130956,2.0,25018.0
11021.0,0.4764763238161908,2.0,25018.0
11022.0,0.47642882144107207,1.0,25025.0
11023.0,0.4763813190659532,2.0,25027.0
11024.0,0.47633381669083447,2.0,25027.0
11025.0,0.4762863143157157,1.0,25027.0
11026.0,0.476238811940597,1.0,25027.0
11027.0,0.4761913095654782,2.0,25027.0
11028.0,0.47614380719035954,1.0,25027.0
11029.0,0.4760963048152408,2.0,25027.0
11030.0,0.47604880244012193,1.0,25027.0
11031.0,0.4760013000650032,1.0,25027.0
11032.0,0.47595379768988444,2.0,25029.0
11033.0,0.4759062953147657,1.0,25029.0
11034.0,0.47585879293964695,1.0,25029.0
11035.0,0.4758112905645282,2.0,25029.0
11036.0,0.47576378818940945,1.0,25029.0
11037.0,0.47571628581429065,0.0,25031.0
11038.0,0.4756687834391719,2.0,25031.0
11039.0,0.47562128106405316,2.0,25036.0
11040.0,0.4755737786889344,2.0,25036.0
11041.0,0.47552627631381567,1.0,25036.0
11042.0,0.4754787739386969,1.0,25037.0
11043.0,0.4754312715635782,2.0,25037.0
11044.0,0.4753837691884593,1.0,25038.0
11045.0,0.4753362668133406,1.0,25039.0
11046.0,0.4752887644382219,2.0,25040.0
11047.0,0.47524126206310313,1.0,25042.0
11048.0,0.4751937596879844,1.0,25042.0
11049.0,0.47514625731286564,2.0,25042.0
11050.0,0.4750987549377469,2.0,25042.0
11051.0,0.47505125256262803,1.0,25042.0
11052.0,0.4750037501875093,1.0,25042.0
11053.0,0.47495624781239054,1.0,25042.0
11054.0,0.47490874543727185,1.0,25042.0
11055.0,0.4748612430621531,1.0,25047.0
11056.0,0.47481374068703436,2.0,25048.0
11057.0,0.4747662383119156,1.0,25048.0
11058.0,0.47471873593679675,1.0,25048.0
11059.0,0.474671233561678,1.0,25049.0
11060.0,0.47462373118655926,1.0,25049.0
11061.0,0.4745762288114405,1.0,25049.0
11062.0,0.47452872643632177,1.0,25049.0
11063.0,0.4744812240612031,2.0,25049.0
11064.0,0.47443372168608433,2.0,25049.0
11065.0,0.4743862193109655,2.0,25049.0
11066.0,0.4743387169358467,2.0,25049.0
11067.0,0.474291214560728,1.0,25049.0
11068.0,0.47424371218560923,2.0,25049.0
11069.0,0.4741962098104905,2.0,25050.0
11070.0,0.47414870743537174,2.0,25051.0
11071.0,0.474101205060253,1.0,25051.0
11072.0,0.4740537026851343,1.0,25051.0
11073.0,0.47400620031001545,1.0,25051.0
11074.0,0.4739586979348967,1.0,25056.0
11075.0,0.47391119555977795,2.0,25063.0
11076.0,0.4738636931846592,1.0,25066.0
11077.0,0.47381619080954046,2.0,25066.0
11078.0,0.4737686884344217,1.0,25069.0
11079.0,0.47372118605930297,1.0,25069.0
11080.0,0.47367368368418417,2.0,25069.0
11081.0,0.4736261813090654,1.0,25072.0
11082.0,0.4735786789339467,2.0,25072.0
11083.0,0.4735311765588279,1.0,25074.0
11084.0,0.4734836741837092,2.0,25076.0
11085.0,0.47343617180859043,1.0,25080.0
11086.0,0.4733886694334717,1.0,25083.0
11087.0,0.47334116705835283,2.0,25084.0
11088.0,0.4732936646832341,1.0,25086.0
11089.0,0.4732461623081154,2.0,25086.0
11090.0,0.47319865993299665,1.0,25087.0
