episode,epsilon,winner,replay_size,mean_loss
9570.0,0.5454022701135057,1.0,100000.0,0.006412131794016151
9571.0,0.545354767738387,2.0,100000.0,0.005372750912404929
9572.0,0.5453072653632681,1.0,100000.0,0.005817678309977054
9573.0,0.5452597629881495,1.0,100000.0,0.005331488718327723
9574.0,0.5452122606130306,1.0,100000.0,0.004982186704064193
9575.0,0.5451647582379119,1.0,100000.0,0.005713058221671317
9576.0,0.5451172558627931,1.0,100000.0,0.005121689344591954
9577.0,0.5450697534876744,1.0,100000.0,0.00481827006510952
9578.0,0.5450222511125556,2.0,100000.0,0.0052040135487914085
9579.0,0.5449747487374368,1.0,100000.0,0.0049503624284019075
9580.0,0.5449272463623182,1.0,100000.0,0.004605978362910126
9581.0,0.5448797439871993,1.0,100000.0,0.005095961555424664
9582.0,0.5448322416120805,2.0,100000.0,0.004737038449901674
9583.0,0.5447847392369618,1.0,100000.0,0.00489613831974566
9584.0,0.544737236861843,1.0,100000.0,0.00489446715287426
9585.0,0.5446897344867244,2.0,100000.0,0.004415268369484693
9586.0,0.5446422321116056,1.0,100000.0,0.004922916020195072
9587.0,0.5445947297364869,1.0,100000.0,0.005723080729417827
9588.0,0.5445472273613681,1.0,100000.0,0.004832708463072777
9589.0,0.5444997249862493,2.0,100000.0,0.0045111515404035645
9590.0,0.5444522226111306,2.0,100000.0,0.004197380990566065
9591.0,0.5444047202360118,1.0,100000.0,0.00445307755695754
9592.0,0.5443572178608931,1.0,100000.0,0.003660799503060324
9593.0,0.5443097154857742,1.0,100000.0,0.00478364821687779
9594.0,0.5442622131106556,2.0,100000.0,0.004348242296449219
9595.0,0.5442147107355367,2.0,100000.0,0.005623344118551661
9596.0,0.544167208360418,2.0,100000.0,0.005277887384484832
9597.0,0.5441197059852992,2.0,100000.0,0.005585663334036676
9598.0,0.5440722036101805,1.0,100000.0,0.0049958514098666215
9599.0,0.5440247012350617,2.0,100000.0,0.005090427602856205
9600.0,0.5439771988599429,2.0,100000.0,0.004737832699902356
9601.0,0.5439296964848243,2.0,100000.0,0.004726124898297712
9602.0,0.5438821941097055,1.0,100000.0,0.005114826362668758
9603.0,0.5438346917345868,2.0,100000.0,0.005009703838732093
9604.0,0.543787189359468,1.0,100000.0,0.0049626133218407635
9605.0,0.5437396869843493,1.0,100000.0,0.0044944655830756975
9606.0,0.5436921846092305,1.0,100000.0,0.0047658941363014524
9607.0,0.5436446822341117,1.0,100000.0,0.005469570867717266
9608.0,0.543597179858993,1.0,100000.0,0.004682520615114342
9609.0,0.5435496774838742,1.0,100000.0,0.0056216441204442694
9610.0,0.5435021751087554,1.0,100000.0,0.004660806496088442
9611.0,0.5434546727336367,2.0,100000.0,0.004561713300063275
9612.0,0.5434071703585179,2.0,100000.0,0.004760210635140538
9613.0,0.5433596679833992,2.0,100000.0,0.004792772091200782
9614.0,0.5433121656082803,1.0,100000.0,0.004750681271695573
9615.0,0.5432646632331617,1.0,100000.0,0.004447781288510431
9616.0,0.5432171608580428,1.0,100000.0,0.004167045878532987
9617.0,0.5431696584829241,1.0,100000.0,0.004444260448217392
9618.0,0.5431221561078053,1.0,100000.0,0.004444194277032063
9619.0,0.5430746537326866,2.0,100000.0,0.004008668285678141
9620.0,0.543027151357568,1.0,100000.0,0.004267862516765793
9621.0,0.5429796489824491,1.0,100000.0,0.004827305009322507
9622.0,0.5429321466073305,2.0,100000.0,0.006165834655985236
9623.0,0.5428846442322116,1.0,100000.0,0.005194978167613347
9624.0,0.5428371418570929,2.0,100000.0,0.00518829651021709
9625.0,0.5427896394819741,2.0,100000.0,0.00529684204541679
9626.0,0.5427421371068554,1.0,100000.0,0.004942869682880965
9627.0,0.5426946347317366,2.0,100000.0,0.005515242228284478
9628.0,0.5426471323566178,1.0,100000.0,0.004733545683501731
9629.0,0.5425996299814991,2.0,100000.0,0.00522435168386437
9630.0,0.5425521276063803,2.0,100000.0,0.0048109834994344665
9631.0,0.5425046252312615,1.0,100000.0,0.004172224054733912
9632.0,0.5424571228561428,2.0,100000.0,0.005143355798079736
9633.0,0.542409620481024,2.0,100000.0,0.004974139295518399
9634.0,0.5423621181059053,2.0,100000.0,0.0044286234085174165
9635.0,0.5423146157307864,2.0,100000.0,0.004525303505943157
9636.0,0.5422671133556678,2.0,100000.0,0.004686697386205196
9637.0,0.542219610980549,1.0,100000.0,0.004429807311252636
9638.0,0.5421721086054303,2.0,100000.0,0.004517672280780971
9639.0,0.5421246062303116,2.0,100000.0,0.004783565263884763
9640.0,0.5420771038551928,2.0,100000.0,0.004158938420005143
9641.0,0.5420296014800741,2.0,100000.0,0.004364441242069006
9642.0,0.5419820991049552,1.0,100000.0,0.0043181180549056635
9643.0,0.5419345967298366,2.0,100000.0,0.005086836454990719
9644.0,0.5418870943547177,2.0,100000.0,0.004634403623640537
9645.0,0.541839591979599,2.0,100000.0,0.004115500154771975
9646.0,0.5417920896044802,1.0,100000.0,0.004207662218028591
9647.0,0.5417445872293615,1.0,100000.0,0.0043592616196044464
9648.0,0.5416970848542427,1.0,100000.0,0.004261906460548441
9649.0,0.5416495824791239,2.0,100000.0,0.005294680923477493
9650.0,0.5416020801040052,1.0,100000.0,0.005458972539360586
9651.0,0.5415545777288864,1.0,100000.0,0.0053727425296198235
9652.0,0.5415070753537676,1.0,100000.0,0.005047578830271959
9653.0,0.5414595729786489,1.0,100000.0,0.0050297373926024075
9654.0,0.5414120706035301,1.0,100000.0,0.005248303458626781
9655.0,0.5413645682284115,1.0,100000.0,0.005273165125843315
9656.0,0.5413170658532926,2.0,100000.0,0.005694781692000106
9657.0,0.541269563478174,1.0,100000.0,0.0052394565298325485
9658.0,0.5412220611030552,1.0,100000.0,0.004631905184526529
9659.0,0.5411745587279364,1.0,100000.0,0.004187265765326826
9660.0,0.5411270563528177,2.0,100000.0,0.004507055564317852
9661.0,0.5410795539776989,1.0,100000.0,0.00483238510787487
9662.0,0.5410320516025802,1.0,100000.0,0.0050696857759486074
9663.0,0.5409845492274613,1.0,100000.0,0.00493268032922693
9664.0,0.5409370468523427,2.0,100000.0,0.004639278939326427
9665.0,0.5408895444772238,1.0,100000.0,0.005043258080663888
9666.0,0.5408420421021051,2.0,100000.0,0.004429956941748969
9667.0,0.5407945397269863,1.0,100000.0,0.004389195372105429
9668.0,0.5407470373518676,2.0,100000.0,0.00443720265239891
9669.0,0.5406995349767488,1.0,100000.0,0.0038721191541602213
9670.0,0.54065203260163,1.0,100000.0,0.004260603693269548
9671.0,0.5406045302265113,1.0,100000.0,0.004466468743471937
9672.0,0.5405570278513926,2.0,100000.0,0.004044168323162012
9673.0,0.5405095254762738,2.0,100000.0,0.004316420445684343
9674.0,0.5404620231011551,1.0,100000.0,0.004235926508793936
9675.0,0.5404145207260364,2.0,100000.0,0.004321582364634826
9676.0,0.5403670183509176,1.0,100000.0,0.004183375570194229
9677.0,0.5403195159757987,1.0,100000.0,0.005347291817888618
9678.0,0.5402720136006801,1.0,100000.0,0.005105111711217384
9679.0,0.5402245112255613,2.0,100000.0,0.005704913340095017
9680.0,0.5401770088504425,2.0,100000.0,0.0050092470566076895
9681.0,0.5401295064753238,1.0,100000.0,0.0050069105345755816
9682.0,0.540082004100205,1.0,100000.0,0.004916294925631239
9683.0,0.5400345017250863,1.0,100000.0,0.005318295594085665
9684.0,0.5399869993499674,2.0,100000.0,0.0050047992792149835
9685.0,0.5399394969748488,2.0,100000.0,0.005328414872145424
9686.0,0.5398919945997299,2.0,100000.0,0.0045476328581571576
9687.0,0.5398444922246112,1.0,100000.0,0.004521647947566474
9688.0,0.5397969898494924,2.0,100000.0,0.005857848701998592
9689.0,0.5397494874743737,1.0,100000.0,0.004927360008216717
9690.0,0.539701985099255,2.0,100000.0,0.004650525891015099
9691.0,0.5396544827241362,2.0,100000.0,0.004641607796656899
9692.0,0.5396069803490176,2.0,100000.0,0.004550212037025226
9693.0,0.5395594779738987,1.0,100000.0,0.004551961247880871
9694.0,0.53951197559878,1.0,100000.0,0.004204887789315903
9695.0,0.5394644732236612,1.0,100000.0,0.004313960221285621
9696.0,0.5394169708485425,1.0,100000.0,0.004143182620672243
9697.0,0.5393694684734237,2.0,100000.0,0.004495614557527006
9698.0,0.5393219660983049,1.0,100000.0,0.004133179273811125
9699.0,0.5392744637231862,1.0,100000.0,0.004595758729717798
9700.0,0.5392269613480674,1.0,100000.0,0.004394352855160833
9701.0,0.5391794589729486,1.0,100000.0,0.004843921136731903
9702.0,0.5391319565978299,1.0,100000.0,0.004402052433065632
9703.0,0.5390844542227111,1.0,100000.0,0.005078236158523295
9704.0,0.5390369518475924,1.0,100000.0,0.004608877657336139
9705.0,0.5389894494724735,2.0,100000.0,0.004321816342417151
9706.0,0.5389419470973549,1.0,100000.0,0.004106766886680442
9707.0,0.5388944447222361,1.0,100000.0,0.003692730363192303
9708.0,0.5388469423471174,2.0,100000.0,0.0044749657972715795
9709.0,0.5387994399719986,1.0,100000.0,0.005534841406062759
9710.0,0.5387519375968799,2.0,100000.0,0.0052992108394391835
9711.0,0.5387044352217611,1.0,100000.0,0.0058584355495192785
9712.0,0.5386569328466423,1.0,100000.0,0.0048631047209103904
9713.0,0.5386094304715237,1.0,100000.0,0.004920240280972351
9714.0,0.5385619280964048,2.0,100000.0,0.0045056794104831556
9715.0,0.538514425721286,2.0,100000.0,0.004559836317119854
9716.0,0.5384669233461673,2.0,100000.0,0.004896970370530405
9717.0,0.5384194209710486,1.0,100000.0,0.004731814591214061
9718.0,0.5383719185959298,1.0,100000.0,0.004455538192654357
9719.0,0.538324416220811,1.0,100000.0,0.004523273357855422
9720.0,0.5382769138456923,2.0,100000.0,0.003750068973749876
9721.0,0.5382294114705735,1.0,100000.0,0.004951190614305875
9722.0,0.5381819090954547,2.0,100000.0,0.004738337360322475
9723.0,0.538134406720336,2.0,100000.0,0.004386157699627802
9724.0,0.5380869043452172,1.0,100000.0,0.004862899286672473
9725.0,0.5380394019700986,1.0,100000.0,0.0042370516208133525
9726.0,0.5379918995949797,2.0,100000.0,0.005125019641127437
9727.0,0.5379443972198611,1.0,100000.0,0.004111969046980927
9728.0,0.5378968948447422,2.0,100000.0,0.00452813025648621
9729.0,0.5378493924696235,1.0,100000.0,0.00434950360096991
9730.0,0.5378018900945047,1.0,100000.0,0.004503951955805807
9731.0,0.537754387719386,2.0,100000.0,0.004070542822591961
9732.0,0.5377068853442672,1.0,100000.0,0.005812392536816853
9733.0,0.5376593829691484,2.0,100000.0,0.004806421900866553
9734.0,0.5376118805940298,1.0,100000.0,0.004730151531596978
9735.0,0.5375643782189109,1.0,100000.0,0.003999043771093993
9736.0,0.5375168758437922,2.0,100000.0,0.0037035828988466945
9737.0,0.5374693734686734,1.0,100000.0,0.0039029616108607677
9738.0,0.5374218710935547,1.0,100000.0,0.004211265862417908
9739.0,0.5373743687184359,1.0,100000.0,0.005294255313596555
9740.0,0.5373268663433171,2.0,100000.0,0.005502934308929576
9741.0,0.5372793639681984,2.0,100000.0,0.004809001681860536
9742.0,0.5372318615930797,1.0,100000.0,0.005070896092520067
9743.0,0.5371843592179609,2.0,100000.0,0.004951767827151343
9744.0,0.5371368568428422,1.0,100000.0,0.0044580525596086915
9745.0,0.5370893544677234,1.0,100000.0,0.004914684006944298
9746.0,0.5370418520926047,2.0,100000.0,0.004821088048629463
9747.0,0.5369943497174858,2.0,100000.0,0.004884872461358706
9748.0,0.5369468473423672,1.0,100000.0,0.005263348092773446
9749.0,0.5368993449672483,1.0,100000.0,0.004733595531433821
9750.0,0.5368518425921296,1.0,100000.0,0.004510033167088809
9751.0,0.5368043402170108,1.0,100000.0,0.004919418000749179
9752.0,0.5367568378418921,1.0,100000.0,0.00467230572195893
9753.0,0.5367093354667734,1.0,100000.0,0.004633734157929818
9754.0,0.5366618330916545,1.0,100000.0,0.0042369610701616
9755.0,0.5366143307165359,1.0,100000.0,0.004297678750008345
9756.0,0.536566828341417,1.0,100000.0,0.004554966846480966
9757.0,0.5365193259662983,2.0,100000.0,0.004600786836817861
9758.0,0.5364718235911795,1.0,100000.0,0.004256603333892094
9759.0,0.5364243212160608,1.0,100000.0,0.003923954086049515
9760.0,0.5363768188409421,1.0,100000.0,0.005019458840884592
9761.0,0.5363293164658233,1.0,100000.0,0.003689908001217104
9762.0,0.5362818140907046,1.0,100000.0,0.0039002280238838423
9763.0,0.5362343117155858,2.0,100000.0,0.004603384363387401
9764.0,0.536186809340467,2.0,100000.0,0.005778587240326617
9765.0,0.5361393069653483,2.0,100000.0,0.005375495167552597
9766.0,0.5360918045902295,1.0,100000.0,0.005297306045475934
9767.0,0.5360443022151108,2.0,100000.0,0.006016150482797197
9768.0,0.5359967998399919,2.0,100000.0,0.005349485218175687
9769.0,0.5359492974648733,2.0,100000.0,0.005025418514075379
9770.0,0.5359017950897544,1.0,100000.0,0.005038858846882763
9771.0,0.5358542927146357,1.0,100000.0,0.00457806871937854
9772.0,0.535806790339517,2.0,100000.0,0.005127319816632995
9773.0,0.5357592879643982,1.0,100000.0,0.004592102967823545
9774.0,0.5357117855892795,1.0,100000.0,0.004212952575956782
9775.0,0.5356642832141606,2.0,100000.0,0.0048162637976929545
9776.0,0.535616780839042,2.0,100000.0,0.004305686408770271
9777.0,0.5355692784639232,2.0,100000.0,0.00431996605558587
9778.0,0.5355217760888045,2.0,100000.0,0.004360380858997814
9779.0,0.5354742737136857,1.0,100000.0,0.004662644842432605
9780.0,0.535426771338567,1.0,100000.0,0.005150629816433558
9781.0,0.5353792689634482,2.0,100000.0,0.0043116947968623465
9782.0,0.5353317665883294,1.0,100000.0,0.003986856423407083
9783.0,0.5352842642132107,1.0,100000.0,0.004540030345586794
9784.0,0.5352367618380919,2.0,100000.0,0.004732207492149125
9785.0,0.5351892594629731,2.0,100000.0,0.004646349368461718
9786.0,0.5351417570878544,2.0,100000.0,0.004216014242653425
9787.0,0.5350942547127356,1.0,100000.0,0.0040814501878160695
9788.0,0.5350467523376169,2.0,100000.0,0.004550405960929181
9789.0,0.534999249962498,1.0,100000.0,0.004168738793257786
9790.0,0.5349517475873794,1.0,100000.0,0.0041258412084597
9791.0,0.5349042452122605,1.0,100000.0,0.004197696213731947
9792.0,0.5348567428371418,2.0,100000.0,0.003856504646440347
9793.0,0.534809240462023,2.0,100000.0,0.0039102515022802565
9794.0,0.5347617380869043,2.0,100000.0,0.004850917321164161
9795.0,0.5347142357117857,2.0,100000.0,0.004921872692648321
9796.0,0.5346667333366668,1.0,100000.0,0.005426027729888172
9797.0,0.5346192309615482,1.0,100000.0,0.005116586107760668
9798.0,0.5345717285864293,1.0,100000.0,0.0051623144296600535
9799.0,0.5345242262113106,2.0,100000.0,0.005430037621408701
9800.0,0.5344767238361918,1.0,100000.0,0.004372734266022841
9801.0,0.5344292214610731,1.0,100000.0,0.005191489363667266
9802.0,0.5343817190859543,2.0,100000.0,0.004425142115602891
9803.0,0.5343342167108355,2.0,100000.0,0.004664823511400475
9804.0,0.5342867143357168,1.0,100000.0,0.005145029164850712
9805.0,0.534239211960598,2.0,100000.0,0.004419664636121264
9806.0,0.5341917095854792,1.0,100000.0,0.005128140827374799
9807.0,0.5341442072103605,2.0,100000.0,0.0044945554885392385
9808.0,0.5340967048352417,2.0,100000.0,0.004819691981538199
9809.0,0.534049202460123,2.0,100000.0,0.0051502715214155614
9810.0,0.5340017000850041,2.0,100000.0,0.004646726689922313
9811.0,0.5339541977098855,2.0,100000.0,0.004080229108997931
9812.0,0.5339066953347668,1.0,100000.0,0.004874803482865294
9813.0,0.533859192959648,2.0,100000.0,0.004838464758358895
9814.0,0.5338116905845293,2.0,100000.0,0.004628207557834685
9815.0,0.5337641882094105,1.0,100000.0,0.004822345784581874
9816.0,0.5337166858342918,1.0,100000.0,0.004575140958063696
9817.0,0.5336691834591729,1.0,100000.0,0.004545301855118437
9818.0,0.5336216810840543,1.0,100000.0,0.00403271645636243
9819.0,0.5335741787089354,2.0,100000.0,0.004146231488058609
9820.0,0.5335266763338167,2.0,100000.0,0.0034513409773353487
9821.0,0.5334791739586979,2.0,100000.0,0.004288682765844796
9822.0,0.5334316715835792,2.0,100000.0,0.004526237789024081
9823.0,0.5333841692084604,1.0,100000.0,0.005023993045926608
9824.0,0.5333366668333416,1.0,100000.0,0.0057151691221139014
9825.0,0.5332891644582229,1.0,100000.0,0.005354043126673154
9826.0,0.5332416620831041,1.0,100000.0,0.004533048414696868
9827.0,0.5331941597079853,2.0,100000.0,0.005019305084715597
9828.0,0.5331466573328666,2.0,100000.0,0.004996037296950817
9829.0,0.5330991549577478,1.0,100000.0,0.004593557151763335
9830.0,0.5330516525826292,2.0,100000.0,0.004417572466825897
9831.0,0.5330041502075104,2.0,100000.0,0.004496670531807467
9832.0,0.5329566478323917,1.0,100000.0,0.0051953317080107
9833.0,0.5329091454572729,1.0,100000.0,0.004480689453581969
9834.0,0.5328616430821541,2.0,100000.0,0.004226485276982809
9835.0,0.5328141407070354,2.0,100000.0,0.004723336996643671
9836.0,0.5327666383319166,1.0,100000.0,0.004889394120814709
9837.0,0.5327191359567979,1.0,100000.0,0.0044724215095972315
9838.0,0.532671633581679,1.0,100000.0,0.004566426676533678
9839.0,0.5326241312065604,1.0,100000.0,0.004439517101716427
9840.0,0.5325766288314415,1.0,100000.0,0.0037617792996267477
9841.0,0.5325291264563228,2.0,100000.0,0.0045477038802346215
9842.0,0.532481624081204,1.0,100000.0,0.0042607446747093365
9843.0,0.5324341217060853,2.0,100000.0,0.0044355526217259465
9844.0,0.5323866193309665,1.0,100000.0,0.004529338380645799
9845.0,0.5323391169558477,2.0,100000.0,0.004370703090292712
9846.0,0.532291614580729,2.0,100000.0,0.0041718076972756535
9847.0,0.5322441122056103,1.0,100000.0,0.004170613342218779
9848.0,0.5321966098304916,1.0,100000.0,0.004006531703370539
9849.0,0.5321491074553728,2.0,100000.0,0.00399487191514874
9850.0,0.5321016050802541,2.0,100000.0,0.0037471827485465576
9851.0,0.5320541027051353,2.0,100000.0,0.00443343455509211
9852.0,0.5320066003300165,1.0,100000.0,0.005417293203728539
9853.0,0.5319590979548978,1.0,100000.0,0.0048587641033988735
9854.0,0.531911595579779,2.0,100000.0,0.0059680599079001695
9855.0,0.5318640932046602,2.0,100000.0,0.005404583341442048
9856.0,0.5318165908295415,1.0,100000.0,0.005220491475866814
9857.0,0.5317690884544227,2.0,100000.0,0.0055529433593619615
9858.0,0.531721586079304,2.0,100000.0,0.005542994674760849
9859.0,0.5316740837041851,1.0,100000.0,0.004929741070530302
9860.0,0.5316265813290665,1.0,100000.0,0.004693870775072891
9861.0,0.5315790789539476,2.0,100000.0,0.004675527045037597
9862.0,0.5315315765788289,1.0,100000.0,0.004427180016556611
9863.0,0.5314840742037101,2.0,100000.0,0.00508727745286056
9864.0,0.5314365718285914,2.0,100000.0,0.005338543573290938
9865.0,0.5313890694534728,1.0,100000.0,0.004331989989926417
9866.0,0.5313415670783539,1.0,100000.0,0.005050985553466222
9867.0,0.5312940647032353,1.0,100000.0,0.004514041454776337
9868.0,0.5312465623281164,2.0,100000.0,0.0049146524503488435
9869.0,0.5311990599529977,1.0,100000.0,0.00450053159147501
9870.0,0.5311515575778789,2.0,100000.0,0.0047234550234861675
9871.0,0.5311040552027602,2.0,100000.0,0.004198850814386138
9872.0,0.5310565528276414,2.0,100000.0,0.004331144468428997
9873.0,0.5310090504525226,1.0,100000.0,0.0042205516714602705
9874.0,0.5309615480774039,2.0,100000.0,0.0047546935448836945
9875.0,0.5309140457022851,2.0,100000.0,0.004778135422384366
9876.0,0.5308665433271663,1.0,100000.0,0.004065459904571374
9877.0,0.5308190409520476,1.0,100000.0,0.004370063420056421
9878.0,0.5307715385769288,2.0,100000.0,0.004148251813603565
9879.0,0.5307240362018101,1.0,100000.0,0.004115012200439677
9880.0,0.5306765338266912,1.0,100000.0,0.004775380927392028
9881.0,0.5306290314515726,1.0,100000.0,0.004179930580513818
9882.0,0.5305815290764538,1.0,100000.0,0.005297782026569952
9883.0,0.5305340267013351,1.0,100000.0,0.0053787085759852615
9884.0,0.5304865243262163,1.0,100000.0,0.005178951023315842
9885.0,0.5304390219510976,1.0,100000.0,0.0053693271242082116
9886.0,0.5303915195759789,1.0,100000.0,0.005653164843097329
9887.0,0.53034401720086,1.0,100000.0,0.005742407011750497
9888.0,0.5302965148257414,2.0,100000.0,0.005479988076591066
9889.0,0.5302490124506225,1.0,100000.0,0.005837676580995321
9890.0,0.5302015100755038,1.0,100000.0,0.005337703411522157
9891.0,0.530154007700385,2.0,100000.0,0.004781328738317825
9892.0,0.5301065053252663,1.0,100000.0,0.004689639455384829
9893.0,0.5300590029501475,1.0,100000.0,0.0051716747072835766
9894.0,0.5300115005750287,2.0,100000.0,0.004854137942727123
9895.0,0.52996399819991,1.0,100000.0,0.0047287968918681145
9896.0,0.5299164958247912,2.0,100000.0,0.00511769182048738
9897.0,0.5298689934496724,2.0,100000.0,0.0048460941867564215
9898.0,0.5298214910745537,2.0,100000.0,0.00466072642011568
9899.0,0.5297739886994349,2.0,100000.0,0.004808540011502125
9900.0,0.5297264863243163,2.0,100000.0,0.00434453907655552
9901.0,0.5296789839491974,1.0,100000.0,0.004515927905837695
9902.0,0.5296314815740788,1.0,100000.0,0.004303264879406645
9903.0,0.5295839791989599,2.0,100000.0,0.00435921287862584
9904.0,0.5295364768238412,2.0,100000.0,0.004394342587329447
9905.0,0.5294889744487224,1.0,100000.0,0.00426729766397991
9906.0,0.5294414720736037,1.0,100000.0,0.004147195740817831
9907.0,0.529393969698485,2.0,100000.0,0.0046732361026277595
9908.0,0.5293464673233661,1.0,100000.0,0.004436025828389185
9909.0,0.5292989649482475,2.0,100000.0,0.003964196009162281
9910.0,0.5292514625731286,1.0,100000.0,0.004277090045987912
9911.0,0.5292039601980099,2.0,100000.0,0.003852893819566816
9912.0,0.5291564578228911,2.0,100000.0,0.00444940802117344
9913.0,0.5291089554477724,1.0,100000.0,0.0056642505089537455
9914.0,0.5290614530726536,1.0,100000.0,0.005245589866087987
9915.0,0.5290139506975348,1.0,100000.0,0.005869604114975248
9916.0,0.5289664483224161,1.0,100000.0,0.005627463459326276
9917.0,0.5289189459472974,1.0,100000.0,0.005326252923730542
9918.0,0.5288714435721786,0.0,100000.0,0.005259972498086947
9919.0,0.5288239411970599,1.0,100000.0,0.004785250267013907
9920.0,0.5287764388219411,2.0,100000.0,0.005463969764403171
9921.0,0.5287289364468224,1.0,100000.0,0.004607185782135829
9922.0,0.5286814340717035,1.0,100000.0,0.004699025462430559
9923.0,0.5286339316965849,2.0,100000.0,0.005201299817094373
9924.0,0.528586429321466,2.0,100000.0,0.004584236758422445
9925.0,0.5285389269463473,2.0,100000.0,0.004835568997077644
9926.0,0.5284914245712286,1.0,100000.0,0.004209865488249947
9927.0,0.5284439221961098,2.0,100000.0,0.004794683285581414
9928.0,0.5283964198209911,1.0,100000.0,0.00471219453303253
9929.0,0.5283489174458722,2.0,100000.0,0.004360695912813147
9930.0,0.5283014150707536,2.0,100000.0,0.004210786383527403
9931.0,0.5282539126956347,1.0,100000.0,0.004009439240154975
9932.0,0.528206410320516,1.0,100000.0,0.0043821857155611115
9933.0,0.5281589079453972,2.0,100000.0,0.004514353582635522
9934.0,0.5281114055702785,1.0,100000.0,0.004724201655177319
9935.0,0.5280639031951598,1.0,100000.0,0.00457838442749702
9936.0,0.528016400820041,2.0,100000.0,0.004761600625128127
9937.0,0.5279688984449223,1.0,100000.0,0.004598942818120122
9938.0,0.5279213960698035,2.0,100000.0,0.005677466746419668
9939.0,0.5278738936946847,1.0,100000.0,0.005374713702813575
9940.0,0.527826391319566,1.0,100000.0,0.005576887845315717
9941.0,0.5277788889444472,1.0,100000.0,0.0057872918744881945
9942.0,0.5277313865693285,2.0,100000.0,0.005326043826062232
9943.0,0.5276838841942096,1.0,100000.0,0.005154169863089919
9944.0,0.527636381819091,1.0,100000.0,0.005064500949198478
9945.0,0.5275888794439721,1.0,100000.0,0.005585336044211598
9946.0,0.5275413770688534,1.0,100000.0,0.005235297290389152
9947.0,0.5274938746937347,1.0,100000.0,0.0048931189554019105
9948.0,0.5274463723186159,2.0,100000.0,0.005625727423466742
9949.0,0.5273988699434972,1.0,100000.0,0.005352199885665494
9950.0,0.5273513675683783,1.0,100000.0,0.004954838193953037
9951.0,0.5273038651932597,1.0,100000.0,0.00485196791525031
9952.0,0.5272563628181409,2.0,100000.0,0.004707199948218961
9953.0,0.5272088604430222,1.0,100000.0,0.004927250799601493
9954.0,0.5271613580679034,1.0,100000.0,0.004579036592923361
9955.0,0.5271138556927847,1.0,100000.0,0.005049694464296887
9956.0,0.5270663533176659,1.0,100000.0,0.004748923386531797
9957.0,0.5270188509425471,1.0,100000.0,0.00488530270471845
9958.0,0.5269713485674284,2.0,100000.0,0.004989171749912202
9959.0,0.5269238461923096,1.0,100000.0,0.00441107384505726
9960.0,0.5268763438171908,1.0,100000.0,0.004650552515630369
9961.0,0.5268288414420721,1.0,100000.0,0.004251420411660716
9962.0,0.5267813390669533,1.0,100000.0,0.0044362487701269295
9963.0,0.5267338366918346,1.0,100000.0,0.004123672879742165
9964.0,0.5266863343167157,1.0,100000.0,0.004513495943198601
9965.0,0.5266388319415971,1.0,100000.0,0.005647302039765886
9966.0,0.5265913295664783,2.0,100000.0,0.0054715641943568535
9967.0,0.5265438271913595,2.0,100000.0,0.0053731309228830714
9968.0,0.5264963248162408,2.0,100000.0,0.005045326995766825
9969.0,0.526448822441122,1.0,100000.0,0.004535019545900551
9970.0,0.5264013200660034,1.0,100000.0,0.00483630271628499
9971.0,0.5263538176908845,1.0,100000.0,0.005225228933760753
9972.0,0.5263063153157659,2.0,100000.0,0.0051504549337551
9973.0,0.526258812940647,2.0,100000.0,0.0048450169172914075
9974.0,0.5262113105655283,1.0,100000.0,0.004522313088686628
9975.0,0.5261638081904095,1.0,100000.0,0.004628509116758194
9976.0,0.5261163058152908,2.0,100000.0,0.004833395255263895
9977.0,0.526068803440172,1.0,100000.0,0.005121334088280013
9978.0,0.5260213010650532,1.0,100000.0,0.004002591616220095
9979.0,0.5259737986899345,2.0,100000.0,0.004478788129442061
9980.0,0.5259262963148157,1.0,100000.0,0.004453055593850357
9981.0,0.5258787939396969,1.0,100000.0,0.004662705850305742
9982.0,0.5258312915645782,1.0,100000.0,0.004122605109039475
9983.0,0.5257837891894594,2.0,100000.0,0.004018261985038407
9984.0,0.5257362868143407,2.0,100000.0,0.004321795256276216
9985.0,0.5256887844392218,1.0,100000.0,0.003945980115200986
9986.0,0.5256412820641032,1.0,100000.0,0.003924644906960782
9987.0,0.5255937796889845,2.0,100000.0,0.00441169385643055
9988.0,0.5255462773138657,1.0,100000.0,0.003749514746136571
9989.0,0.525498774938747,1.0,100000.0,0.004294959948984561
9990.0,0.5254512725636282,1.0,100000.0,0.005352729060514657
9991.0,0.5254037701885095,1.0,100000.0,0.0052348667652242714
9992.0,0.5253562678133906,1.0,100000.0,0.005177601085354884
9993.0,0.525308765438272,1.0,100000.0,0.005667414758354425
9994.0,0.5252612630631531,2.0,100000.0,0.00532254149121317
9995.0,0.5252137606880344,2.0,100000.0,0.00498135660130244
9996.0,0.5251662583129156,1.0,100000.0,0.0049015906760874
9997.0,0.5251187559377969,2.0,100000.0,0.005278535245452076
9998.0,0.5250712535626781,1.0,100000.0,0.005054681710052219
9999.0,0.5250237511875593,2.0,100000.0,0.0049198232707567515
10000.0,0.5249762488124405,1.0,100000.0,0.004759450471028686
10001.0,0.5249287464373218,1.0,100000.0,0.0047990356882413225
10002.0,0.524881244062203,1.0,100000.0,0.004527375257263581
10003.0,0.5248337416870843,2.0,100000.0,0.004755542885201673
10004.0,0.5247862393119657,2.0,100000.0,0.004202615502955658
10005.0,0.5247387369368469,1.0,100000.0,0.004541804511590223
